,Title_Review,Stars,Company_name,Recommend,CEO_approval,Business_outlook,Pros,Cons,Employee_seniority,Location,Date,id
8280,"['great', 'experience']",4.0,['amazon'],['neutral'],['neutral'],['neutral'],"['experience', 'lead', 'team', 'manage', 'others']","['50-60', 'hour', 'week', 'lead', 'peak', 'hard', 'management', 'commitment', 'outside', 'work']","['former', 'employee', 'less', '1', 'year']","['kenosha', 'wi']","['jan.', '5', '2023']",empReview_72352122
8281,"['easy', 'work']",3.0,['amazon'],['positive'],['error'],['positive'],"['enjoy', 'ease', 'work', ""'s"", 'difficult', 'like', 'chute', 'best']","[""n't"", 'like', 'manual', ""n't"", 'care', 'bright', 'light', 'stay', 'longer', 'needbe', 'send', 'home', 'give', 'vto']","['current', 'employee']","['plymouth', 'mi']","['jan.', '18', '2023']",empReview_72749640
8282,['fine'],3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['job', 'horrible']","['pay', 'enough', 'hard', 'work']","['former', 'employee']","['rapid', 'mi']","['jan.', '18', '2023']",empReview_72751634
8283,"['okay', 'temporary', 'job']",3.0,['amazon'],['negative'],['negative'],['negative'],"['ok', 'pay', 'decent', 'work', 'independent']","['huge', 'work', 'load', 'long', 'hour']","['former', 'employee', 'less', '1', 'year']","['fresno', 'ca']","['jan.', '18', '2023']",empReview_72751637
8284,"['shift', 'work']",3.0,['amazon'],['negative'],['error'],['error'],"['flexible', 'shift', 'holiday', 'season']","['low', 'pay', 'overall', 'amount', 'work', 'give']","['current', 'employee']",['nan'],"['jan.', '18', '2023']",empReview_72751969
8285,"['machine', 'learning']",3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['well', 'organize', 'well', 'support']","['manager', 'decide', 'almost', 'everything', 'team', 'indian', 'leadership', 'indian', 'please', 'super', 'helpful']","['current', 'employee']",['nan'],"['jan.', '18', '2023']",empReview_72753430
8286,['ye'],3.0,['amazon'],['neutral'],['neutral'],['neutral'],['say'],"['absolutely', 'downslodes', 'work', 'therer', 'hehe']","['former', 'employee']","['swansea', 'wale']","['jan.', '18', '2023']",empReview_72754743
8287,['expect'],3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['easy', 'work', 'decent', 'pay', 'fine']","['fulfil', 'idiot', 'run', 'show']","['current', 'employee']",['nan'],"['jan.', '18', '2023']",empReview_72758770
8288,['mixed'],3.0,['amazon'],['positive'],['error'],['error'],"['work', 'opportunity', 'benefit', 'team', 'support']","['lack', 'general', 'knowledge', 'among', 'teammate', 'request', 'abundant', 'hc', 'low']","['current', 'employee', '5', 'year']","['seattle', 'wa']","['jan.', '18', '2023']",empReview_72759875
8289,"['okay', 'second', 'job']",3.0,['amazon'],['positive'],['error'],['error'],"['easy', 'work', 'period', 'pay', 'decent']","['difficult', 'get', 'shift', 'oversight']","['former', 'employee', 'less', '1', 'year']",['nan'],"['jan.', '18', '2023']",empReview_72760333
8290,"['amazon', 'ops', 'operator']",3.0,['amazon'],['positive'],['neutral'],['neutral'],"['easy', 'job', 'staff', 'helpful']","['way', 'much', 'walking', 'steel', 'toed', 'shoe']","['former', 'employee']","['rock', 'ar']","['jan.', '17', '2023']",empReview_72690859
8291,['none'],3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['good', 'tech', 'company', 'quality', 'engineering', 'practise']","['much', 'on-call', 'load', 'manage']","['former', 'employee', '1', 'year']","['london', 'england']","['jan.', '17', '2023']",empReview_72692738
8292,"['good', 'work']",3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['exposure', 'hr', 'resource', 'amazon']","['slow', 'growth', 'micro', 'management']","['current', 'employee']",['nan'],"['jan.', '17', '2023']",empReview_72694433
8293,['amazon'],3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['ice', 'people', 'work']","['lot', 'space']","['former', 'employee']","['houston', 'tx']","['jan.', '17', '2023']",empReview_72694838
8294,"['hard', 'work', 'good', 'pay']",3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['good', 'overtime', 'pay', 'opportunity']","['long', 'hour', 'tough', 'working', 'foot', 'day']","['former', 'employee', 'less', '1', 'year']",['nan'],"['jan.', '17', '2023']",empReview_72698670
8295,['so-so'],3.0,['amazon'],['positive'],['error'],['error'],"['co-worker', 'reason', 'stay']","['favoritism', 'real', ""n't"", 'try', 'even', 'hide', 'anymore']","['current', 'employee', '3', 'year']","['vega', 'nv']","['jan.', '17', '2023']",empReview_72699952
8296,"['physically', 'demand']",3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['job…you', 'pay', 'school', 'opportunity', 'nice', 'facility']","['awful', 'hour', 'long', 'work', 'day']","['current', 'employee']",['nan'],"['jan.', '17', '2023']",empReview_72703971
8297,"['rate', 'unrealistic']",3.0,['amazon'],['neutral'],['negative'],['neutral'],"['decent', 'work', 'life', 'balance', 'four', '10', 'weekly', 'pay', 'work', 'independent', 'stower', 'picker']","['rate', 'unrealistic', 'work', 'like', 'work', 'horse']","['former', 'employee', '1', 'year']","['romulus', 'mi']","['jan.', '17', '2023']",empReview_72704005
8298,"['low', 'pay']",3.0,['amazon'],['positive'],['negative'],['positive'],"['diversity', 'friendly', 'coworkers/managers', 'benefit', '401k', 'stock', 'work/life', 'balance', 'wide', 'variety', 'work', 'schedule', 'fair', 'time', 'policy']","['pay', 'low', 'compare', 'local', 'industry', 'average', 'care', 'productivity', 'rate', 'safety', 'terrible', 'communication', 'department', 'especially', 'hr', 'work', 'physically', 'demand', 'stressful']","['former', 'employee', '1', 'year']","['jacksonville', 'fl']","['jan.', '17', '2023']",empReview_72704108
8299,"['company', 'feedback']",3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['professionalism', 'customer', 'orientation', 'start', 'customer', 'work', 'backward']","['nothing', 'mention', 'part']","['former', 'employee']",['nan'],"['jan.', '17', '2023']",empReview_72704302
8300,"['decent', 'place', 'get', 'money']",3.0,['amazon'],['positive'],['neutral'],['positive'],"['reasonable', 'pay', 'sense', 'structure']","['much', 'technology', 'without', 'adequate', 'training']","['current', 'employee', 'less', '1', 'year']","['beach', 'ca']","['jan.', '12', '2023']",empReview_72580694
8301,['ok'],3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['hard', 'work', 'fast', 'pace', 'fun', 'tome']","['many', 'target', 'rate', 'hardc', 'achieve']","['current', 'employee']","['bolton', 'england']","['jan.', '12', '2023']",empReview_72581117
8302,"['hard', 'job']",3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['4', 'day', 'shift', '3', 'day']","['long', 'shift', 'tiresome']","['former', 'employee']","['minneapolis', 'mn']","['jan.', '12', '2023']",empReview_72581396
8303,['okay'],3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['skill', 'experience', 'people', 'work']","['24-7', 'operation', 'expect', 'work', 'night', 'weekend', 'point']","['current', 'employee']","['vega', 'nv']","['jan.', '12', '2023']",empReview_72581695
8304,[],3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['associate', 'engagement', 'enjoy', 'help', 'associate', 'move']","['work', 'life', 'balance', 'existent']","['former', 'employee']","['newark', 'nj']","['jan.', '12', '2023']",empReview_72582452
8305,"['great', 'organisation']",3.0,['amazon'],['negative'],['negative'],['positive'],"['great', 'learn', 'amazing', 'facility']","['management', 'keep', 'push', 'growth', 'micromanagement', 'hectic', 'wlb', 'business', 'team']","['current', 'employee', '3', 'year']","['analyst', 'bangalore']","['jan.', '12', '2023']",empReview_72584289
8306,['okay'],3.0,['amazon'],['neutral'],['error'],['error'],"['provident', 'fund', 'medical', 'aid', 'contribution', 'attractive', 'salary']","['bonus', 'flexibility', 'schedule', 'stressful', 'environment']","['current', 'employee', '3', 'year']","['cape', 'town']","['jan.', '12', '2023']",empReview_72584849
8307,"['work', 'work', 'work']",3.0,['amazon'],['negative'],['positive'],['positive'],"['learn', 'curve', 'high', 'short', 'time']","['mush', 'work', 'load', 'ask']","['current', 'employee', '1', 'year']",['nan'],"['jan.', '13', '2023']",empReview_72587194
8308,"['interest', 'company', 'work']",3.0,['amazon'],['positive'],['positive'],['error'],"['technology', 'use', 'brand', 'name', 'pay', 'time']","['management', 'culture', 'coca', 'cola', 'fanta', 'fridge']","['current', 'employee']",['nan'],"['jan.', '13', '2023']",empReview_72587754
8309,"['great', 'pay', 'terrible', 'work']",3.0,['amazon'],['negative'],['negative'],['positive'],"['pay', 'great', 'opportunity', 'career', 'growth', ""'re"", 'willing', 'put', 'work', 'personal', 'life', 'colleague', 'best', 'industry']","['on-call', 'work', 'mean', 'wake', 'multiple', 'time', 'week', 'fix', 'issue', 'night', 'work', 'messy', 'legacy', 'code', 'everything', 'always', 'fire', 'lot', 'stress', 'poor', 'work-life', 'balance', 'employer', 'turnover', 'rate', 'horrible', 'reason']","['current', 'employee', '1', 'year']","['engineer', 'berlin']","['jan.', '13', '2023']",empReview_72597875
8310,['good'],5.0,['amazon'],['positive'],['positive'],['positive'],"['excellent', 'work', 'condition', 'warehouse', '.']","['con', 'work', 'present']","['former', 'employee']",['nan'],"['dec.', '28', '2022']",empReview_72166039
8311,"['breath', 'fresh', 'air']",5.0,['amazon'],['positive'],['neutral'],['positive'],"['great', 'team', 'culture', 'great', 'manager', 'team', 'always', 'willing', 'help', 'ask', 'question', 'hybrid', 'work', 'self', 'pace', 'learning']","['none', 'far', 'really', 'loving', 'role']","['current', 'employee', 'less', '1', 'year']","['london', 'england']","['dec.', '28', '2022']",empReview_72166456
8312,"['great', 'place', 'learn', 'grow']",5.0,['amazon'],['neutral'],['neutral'],['neutral'],"['work', 'life', 'schedule', 'learn', 'opportunity']","['depend', 'building', 'slow', 'night', 'shift']","['current', 'employee']",['nan'],"['dec.', '28', '2022']",empReview_72168001
8313,"['great', 'company', 'learn', 'new', 'skill']",5.0,['amazon'],['positive'],['positive'],['positive'],"['wide', 'variety', 'project', 'choose', '401k', 'nice', 'stock', 'option', 'good', 'medical', 'insurance']","['fast', 'paced', 'work', 'environment', 'leave', 'less', 'compare', 'competitor']","['current', 'employee']",['nan'],"['dec.', '28', '2022']",empReview_72168668
8314,"['best', 'one']",5.0,['amazon'],['neutral'],['neutral'],['neutral'],"['best', 'work', 'place', 'stress', 'free']","['nothing', 'say', 'good']","['current', 'employee']",['nan'],"['dec.', '28', '2022']",empReview_72168669
8315,"['hw', 'dev', 'mfg', 'test', 'engineer', 'ii']",5.0,['amazon'],['positive'],['positive'],['positive'],"['fast', 'paced', 'great', 'team', 'good', 'pay']","['sometimes', 'aggressive', 'high', 'expectation', 'little', 'guidance', 'time']","['current', 'employee', 'less', '1', 'year']",['boston'],"['dec.', '28', '2022']",empReview_72169068
8316,"['lot', 'opportunity', 'make', 'huge', 'impact', 'learn', 'work', 'smart', 'people']",5.0,['amazon'],['positive'],['positive'],['positive'],"['friendly', 'colleague', 'team', 'manager', 'exposure', 'cut', 'edge', 'technology', 'opportunity', 'work', 'multiple', 'discipline', 'organization', 'geos', 'little', 'opportunity', 'get', 'bore', '``', 'comp', 'benefit']","['opportunity', 'take', 'much', ""n't"", 'prioritize', 'set', 'boundary', 'fast-paced', 'start-up', 'mentality']","['current', 'employee', 'less', '1', 'year']",['nan'],"['dec.', '28', '2022']",empReview_72169247
8317,"['engage', 'inclusive']",5.0,['amazon'],['positive'],['positive'],['positive'],"['impactful', 'meaningful', 'work', 'inclusive', 'environment', 'excellent', 'career', 'growth', 'opportunity', 'good', 'pay', 'range']","['hard', 'maintain', 'work', 'life', 'balance', 'take', 'work', 'employee', 'maintain', 'boundary']","['current', 'employee', 'less', '1', 'year']",['nan'],"['dec.', '28', '2022']",empReview_72169276
8318,"['would', 'recommend']",5.0,['amazon'],['positive'],['positive'],['positive'],"['interview', 'process', 'intense', 'sure', 'take', 'lot', 'effort', 'listen', 'recruiter', 'tell', 'exactly']","['information', 'resource', 'endless', 'need', 'organize', 'updated']","['current', 'employee']","['angeles', 'ca']","['dec.', '28', '2022']",empReview_72169603
8319,[],1.0,['amazon'],['negative'],['positive'],['negative'],"['great', 'compensation', 'package', 'room', 'progression']","['amazon', 'create', 'toxic', 'competitive', 'work', 'culture', 'amongst', 'manager', 'need', 'suck', 'manager', 'type', 'recognition']","['former', 'employee', '3', 'year']","['kegworth', 'england']","['feb.', '1', '2023']",empReview_73215229
8320,"['amazon', 'job']",5.0,['amazon'],['neutral'],['neutral'],['neutral'],"['great', 'people', 'awesome', 'work', 'environment']","['con', 'yet', 'wonderful', 'workplace']","['current', 'employee']",['nan'],"['dec.', '26', '2022']",empReview_72130171
8321,"['technical', 'recruiter']",5.0,['amazon'],['neutral'],['neutral'],['neutral'],"['great', 'company', 'team', 'work']","['much', 'work', 'pressure', 'always']","['current', 'employee', '1', 'year']",['nan'],"['dec.', '26', '2022']",empReview_72130705
8322,"['excellent', 'team']",5.0,['amazon'],['positive'],['positive'],['positive'],"['good', 'team', 'member', 'support']","['less', 'package', 'career', 'growth']","['current', 'employee', '1', 'year']","['executive', 'bangalore']","['dec.', '26', '2022']",empReview_72131230
8323,['ok'],5.0,['amazon'],['positive'],['negative'],['positive'],"['job', 'security', 'work', 'wasnt', 'difficult']","['low', 'pay', 'manager', 'raise']","['former', 'employee']","['tempe', 'az']","['dec.', '26', '2022']",empReview_72131284
8324,['amaze'],5.0,['amazon'],['neutral'],['neutral'],['neutral'],"['good', 'pay', 'good', 'benefit']","['hard', 'work', 'short', 'break']","['current', 'employee']",['nan'],"['dec.', '26', '2022']",empReview_72131519
8325,"['junior', 'data', 'analyst']",5.0,['amazon'],['positive'],['neutral'],['neutral'],"['critical', 'thinking', 'problem', 'solve', 'team', 'work', 'good', 'communication', 'skill']","['believe', 'flexible', 'accountable', 'down', 'easily', 'learn', 'better', 'skill']","['current', 'employee', '1', 'year']","['analyst', 'berlin']","['dec.', '26', '2022']",empReview_72131862
8326,"['programmer', 'analyst']",5.0,['amazon'],['positive'],['positive'],['positive'],"['great', 'work', 'environment', 'learn', 'opportunity', 'work', 'multicultural', 'team']","['take', 'time', 'grow', 'company', 'lot', 'competition']","['current', 'employee', 'less', '1', 'year']","['de', 'mexico']","['dec.', '26', '2022']",empReview_72132258
8327,"['best', 'place', 'learn', 'new', 'thing', 'everyday']",5.0,['amazon'],['positive'],['positive'],['positive'],"['everybody', 'helpful', 'ramp', 'plan', 'new', 'hire', 'best', 'execute']","['con', 'face', 'three', 'month']","['current', 'employee', 'less', '1', 'year']","['seattle', 'wa']","['dec.', '26', '2022']",empReview_72132573
8328,"['great', 'company']",5.0,['amazon'],['neutral'],['neutral'],['neutral'],"['nice', 'people', 'good', 'pay', 'good', 'benefit']","['sometimes', 'long', 'hour', 'besides', 'none']","['current', 'employee']",['nan'],"['dec.', '26', '2022']",empReview_72132964
8329,"['best', 'place', 'work']",5.0,['amazon'],['positive'],['positive'],['positive'],"['good', 'support', 'leadership', 'nice', 'culture', 'good', 'vision']","['would', 'good', 'policy', 'relate', 'car', 'lease']","['current', 'employee', 'less', '1', 'year']",['nan'],"['dec.', '26', '2022']",empReview_72135224
8330,['good'],4.0,['amazon'],['neutral'],['neutral'],['neutral'],"['good', 'benefit', 'flexible', 'schedule']","['time', 'bit', 'stressful', 'sometimes', 'understaffed']","['current', 'employee']",['nan'],"['dec.', '25', '2022']",empReview_72113243
8331,"['great', 'work', 'environment']",4.0,['amazon'],['positive'],['neutral'],['neutral'],"['work', 'environment', 'really', 'good', 'colleague', 'always', 'available', 'help']","['con', 'relate', 'specific', 'team', 'usually', 'manager', 'busy', 'follow', 'intern', 'project']","['current', 'employee', 'less', '1', 'year']",['nan'],"['dec.', '25', '2022']",empReview_72113631
8332,"['thrust', 'answer', 'always']",4.0,['amazon'],['neutral'],['positive'],['neutral'],"['amazon', 'always', 'home']","['pressure', 'time', 'responsibility', 'effort']","['current', 'employee']",['nan'],"['dec.', '25', '2022']",empReview_72113760
