id,current_employee,Pros_Dominant_Topic,Pros_Topic_Perc_Contrib,Pros_Keywords,Cons_Dominant_Topic,Cons_Topic_Perc_Contrib,Cons_Keywords
empReview_73057263,current employee,1,0.6106,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.524,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_73057530,current employee,0,0.9394,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.7428,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_72982771,former employee,0,0.7671,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.9128,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_73014358,current employee,1,0.8035,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",2,0.6276,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_72799812,former employee,0,0.8987,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.8926,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_72798821,former employee,0,0.9536,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.9122,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_72803974,current employee,0,0.926,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.8228,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_72749346,former employee,0,0.9053,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.5795,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_72749368,current employee,0,0.6103,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.7669,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_72756252,current employee,1,0.7805,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.4922,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_72768648,current employee,0,0.731,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.53,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_73232273,former employee,1,0.5618,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.8844,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_73240853,former employee,0,0.9359,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.5773,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_72723308,former employee,0,0.9203,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.392,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_72466689,current employee,0,0.9069,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.4757,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_72434367,current employee,0,0.7977,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.4673,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_72435196,current employee,0,0.9171,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.6193,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_72937613,former employee,0,0.9075,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.8951,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_72435093,current employee,1,0.6748,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.555,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_72873018,former employee,0,0.6452,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.8377,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_72412756,current employee,1,0.5339,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",2,0.4868,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_72857298,current employee,1,0.5544,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",1,0.5504,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_72390120,former employee,0,0.9076,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.6805,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_72833597,former employee,0,0.9442,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.4636,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_72014559,former employee,1,0.6414,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.6599,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_72959950,former employee,1,0.6956,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.4922,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71987883,current employee,0,0.926,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.8692,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_72274089,current employee,0,0.8221,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.8952,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71957127,former employee,0,0.9261,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.6355,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71959971,current employee,0,0.9235,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.7462,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_72262086,current employee,0,0.9336,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.5851,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_72270445,current employee,0,0.6572,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.7404,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_72240288,former employee,0,0.9201,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.6368,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71948639,former employee,0,0.9525,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.8953,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_70567489,current employee,0,0.9261,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.537,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_70103215,former employee,1,0.7657,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.6953,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_70532417,current employee,0,0.9256,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.7458,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_70034424,former employee,0,0.6044,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.4966,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_70042559,former employee,1,0.6765,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.7466,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_69917677,current employee,0,0.5439,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.6955,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_70024644,former employee,0,0.9641,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.5488,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_70490727,current employee,0,0.9176,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.5047,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_70515316,current employee,1,0.8634,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",2,0.5669,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_71078909,current employee,1,0.6849,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",2,0.7036,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_68913911,current employee,0,0.9328,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.7357,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_68931309,current employee,1,0.8181,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.6909,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_68782376,current employee,1,0.739,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",1,0.59,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_68931312,current employee,0,0.7282,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.9234,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_68902322,current employee,1,0.774,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",1,0.6928,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_69384466,former employee,0,0.695,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.5046,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_68882749,current employee,0,0.9538,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.8105,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_68696979,current employee,1,0.8419,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",2,0.7261,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_69361988,former employee,0,0.919,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.6452,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_69371143,current employee,1,0.8625,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.869,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_68596259,current employee,1,0.5022,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",1,0.5185,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_68599239,current employee,1,0.6929,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.5138,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_68532479,former employee,0,0.9068,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.9234,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_68515374,current employee,1,0.8523,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.4962,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_68545197,current employee,0,0.9261,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.651,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_69052549,current employee,1,0.7898,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",1,0.4773,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_68469250,current employee,0,0.8598,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.5757,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_69796209,current employee,1,0.7277,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",2,0.6295,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_69018660,former employee,1,0.8092,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.5158,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_69040560,former employee,0,0.9384,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.3875,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_67921575,current employee,0,0.791,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.5787,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_67345067,current employee,0,0.8745,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.8692,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_67361365,current employee,0,0.9261,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.4604,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_67345534,current employee,1,0.5956,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",2,0.8342,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_67361053,current employee,0,0.6406,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.506,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_67891662,current employee,0,0.9076,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.8501,"n't, con, job, manager, amazon, employee, like, make, people, many"
